Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Year,rating_encoded,currentRatio_sector_ratio,quickRatio_sector_ratio,cashRatio_sector_ratio,daysOfSalesOutstanding_sector_ratio,netProfitMargin_sector_ratio,pretaxProfitMargin_sector_ratio,grossProfitMargin_sector_ratio,operatingProfitMargin_sector_ratio,returnOnAssets_sector_ratio,returnOnEquity_sector_ratio,debtEquityRatio_sector_ratio,debtRatio_sector_ratio,macro_interest_proxy,profit_to_debt_leverage,REAL_MACRO_RATE
AA,Honeywell International Inc.,HON,Egan-Jones Ratings Company,2015-04-21,Capital Goods,1.502132268,1.155080214,0.471062073,72.08356076,0.105170446,0.144345755,0.281570982,0.144345755,0.093265275,0.189647304,0.240074758,0.88680117,7.487646294,1.574106587,0.611515698,0.255929873,0.782245223,5.010198878,11.6063233,2.574106587,0.144345755,10.84723821,6.404895461,0.124646455,5.397390494,2015,2,0.8219683828207296,1.0123211249266988,1.1658706176753917,1.4787874650432566,1.7917795404620336,1.9233146757662445,1.1328327480210207,1.5731206853362585,1.6386253740263612,1.5398470353570786,0.8896026650546455,0.9246891937047264,0.1325,0.1719804193739704,0.1325
A,Sysco Corporation,SYY,Egan-Jones Ratings Company,2015-06-01,Consumer Non-Durables,1.529885086,0.872729375,0.094569824,26.66848519,0.020025771,0.031722448,0.175873028,0.034119393,0.070742447,0.167678448,0.176872403,3.532570522,11.67114159,1.50023022,0.600036832,0.368719267,0.649517187,1.654656513,0.704870988,2.50023022,0.031722448,11.07454219,2.547517673,0.032092015,13.54125674,2015,2,0.9520219244367056,0.9047483695861184,0.3365362711511055,0.9027928349146151,0.2778888388361323,0.3383579432498589,0.4766110998242254,0.2966293882005224,0.9043383485985114,1.0105566251901,0.8962010481137312,0.8851103311068327,0.1325,0.0333736800730247,0.1325
A,Sysco Corporation,SYY,Egan-Jones Ratings Company,2014-06-05,Consumer Non-Durables,1.655630865,0.958956675,0.109963721,26.16087263,0.022346306,0.034843775,0.177153177,0.03734366,0.078366326,0.173585323,0.191152411,3.506902943,11.16401216,1.439216189,0.590032239,0.358671496,0.661376004,1.696192263,0.699502094,2.439216189,0.034843775,10.61808439,2.564641371,0.034036299,14.83406982,2014,2,1.0302714214798927,0.9941392063375604,0.3913170085548696,0.8856089199372282,0.3100898850095158,0.3716506381872184,0.4800802686317863,0.3246607294264679,1.0017984512264977,1.0921451401161262,0.8597527498439872,0.8703526226619965,0.08916666666666667,0.0378723835735427,0.08916666666666667
BBB,Sysco Corporation,SYY,Egan-Jones Ratings Company,2015-11-03,Consumer Non-Durables,1.222848383,0.902528987,0.545771715,25.14308047,0.014107691,0.020709356,0.17566524,0.025253554,0.03817679,0.117367427,0.130559649,2.706097703,12.2247624,2.419869762,0.707591204,0.318776924,0.651021804,1.710355283,8.66455656,3.419869762,0.020709356,12.87360905,2.627185867,0.031952752,13.92432007,2015,1,0.7609581147835138,0.935641279970049,1.942183775935164,0.8511541894591426,0.1957662389452548,0.2208901123327281,0.4760480000224169,0.2195509830115927,0.4880342239701175,0.7459497131355421,1.445571345045379,1.0437630682989845,0.1325,0.0199373473649431,0.1325
A,Sysco Corporation,SYY,Egan-Jones Ratings Company,2013-05-07,Consumer Non-Durables,1.777323672,1.067739637,0.201212532,25.54964061,0.026464374,0.042094443,0.181132773,0.044610432,0.092731509,0.205734188,0.239397102,3.50401299,10.91237567,1.581615525,0.612645651,0.371309561,0.441310231,1.054366556,1.17208801,2.581615525,0.042094443,8.484768281,2.389173153,0.033132348,15.70710519,2013,2,1.105998821773175,1.1069132349512398,0.7160351194917367,0.8649172351941704,0.3672345080439165,0.4489877059843685,0.4908648650419652,0.3878370623862215,1.1854362305577018,1.3677901321746055,0.9448186500455572,0.9037095159647984,0.1075,0.0431961640389733,0.1075
A,Philip Morris International Inc,PM,Standard & Poor's Ratings Services,2016-03-21,Consumer Non-Durables,1.027167555,0.434355908,0.222085012,13.71935379,0.092993993,0.130094171,0.235820209,0.143732749,0.202409,0.517770598,-0.518951978,2.176581458,12.9187205,-3.563877982,1.390034162,0.279563183,0.877940242,4.457714655,2.520981278,-2.563877982,0.130094171,14.38546981,5.077469335,0.106416085,7.265321955,2016,2,0.6391892053714979,0.450291706501913,0.7903119478897257,0.4644333644385248,1.2904368442795744,1.3876103170964436,0.6390663221666298,1.249593080400031,2.5875019675453985,-2.9650208321272538,-2.1289740336105547,2.050430126558678,0.395,0.0669000277417085,0.395
A,Philip Morris International Inc,PM,Standard & Poor's Ratings Services,2013-07-04,Consumer Non-Durables,0.987460448,0.381401617,0.126215868,17.57294231,0.107161154,0.103150108,0.259993252,0.168876282,0.22469084,0.391195147,-1.104300798,2.096756445,11.84737232,-5.914756631,1.203468874,0.444579043,0.881598421,5.508631319,1.637484587,-4.914756631,0.103150108,10.51663402,6.248458693,0.126641592,8.1711146,2013,2,0.6144801361963808,0.3953946103146341,0.4491519152750052,0.5948866721453213,1.4870283223252654,1.100219579172478,0.7045746081235209,1.4681875557176207,2.872342586492836,-6.309398575998395,-3.5333317656005105,1.7752289138525863,0.1075,0.0890428210375049,0.1075
A,Philip Morris International Inc,PM,Standard & Poor's Ratings Services,2013-02-12,Consumer Non-Durables,0.974964739,0.412670428,0.175305595,16.92640161,0.113705374,0.167805874,0.271394054,0.178905069,0.233607645,0.628788612,-2.53164557,2.054499602,11.64680211,-11.83716916,1.09227502,0.295141295,0.887909988,4.943853428,2.028959811,-10.83716916,0.167805874,11.24123711,5.567966903,0.121729355,9.404351768,2013,2,0.6067042652906224,0.4278106221752941,0.6238426673314513,0.5729997030399463,1.5778395923077393,1.7898508460597042,0.7354704699955199,1.555376473533461,2.9863308502643013,-14.464501866900438,-7.071236978476234,1.6112076010226022,0.1075,0.1040986298612792,0.1075
A,Philip Morris International Inc,PM,Egan-Jones Ratings Company,2014-10-17,Consumer Non-Durables,1.024616199,0.411527263,0.111302276,18.2440766,0.093538561,0.132948843,0.241317754,0.146081442,0.212947964,0.530510585,-0.593316969,2.276579419,13.19486081,-3.78620635,1.358910961,0.290798122,0.851014343,4.205619413,1.414431673,-2.78620635,0.132948843,12.08965452,4.941890166,0.096609492,8.40257649,2014,2,0.6376015391661924,0.4266255163457603,0.396080391729091,0.6176061938564645,1.2979935755129095,1.418058816738494,0.6539645188860448,1.270012299688629,2.722227153114668,-3.389903589768377,-2.2617875936700336,2.0045205002272497,0.08916666666666667,0.0688329665112877,0.08916666666666667
A,Philip Morris International Inc,PM,Moody's Investors Service,2012-06-15,Consumer Non-Durables,1.004393673,0.415573881,0.172367176,15.30355225,0.112527179,0.164147434,0.267453436,0.174626045,0.24208183,0.60558616,37.51528384,2.151318756,12.21536,153.9694323,0.993547115,0.291493776,0.914806724,5.469619534,1.673480977,154.9694323,0.164147434,10.21870157,5.978989211,0.137911613,10.35693501,2012,2,0.6250173991574629,0.4308205980546094,0.6133860065118271,0.5180623204358852,1.5614902971683644,1.7508291969769156,0.7247915029001951,1.51817521760211,3.094660867016737,214.34275775853564,91.97759434864348,1.465574726465939,0.14,0.1132568800536444,0.14
A,AT&T Inc.,T,Egan-Jones Ratings Company,2014-10-28,Public Utilities,0.859074084,0.627112279,0.230754788,40.0337871,0.046992382,0.075199891,0.542375441,0.08868453,0.021254725,0.038975218,0.071602779,0.452301514,1.1731563,2.368793429,0.703157816,0.345582329,0.32353692,1.947934678,1.700864553,3.368793429,0.075199891,8.155255005,6.02074928,0.236607851,2.569133605,2014,2,1.000357514876368,1.162775950385242,2.9139674364487,0.9716776792077768,0.5951572411469213,0.6649295445557599,0.5462309680432247,0.554446195342661,0.7787139604281424,0.7835212679140645,1.025966364678757,1.0004215296805423,0.08916666666666667,0.0668295404464302,0.08916666666666667
A,AT&T Inc.,T,Moody's Investors Service,2012-06-15,Public Utilities,0.747775541,0.666006365,0.103429239,39.18933422,0.031123001,0.052997483,0.547248724,0.072741333,0.01458882,0.028035901,0.03727894,0.468747226,1.183364928,1.555308752,0.608657858,0.377010125,0.419591318,2.45242915,1.164473684,2.555308752,0.052997483,8.53399239,5.844804318,0.273415244,2.889213415,2012,2,0.8707547996292387,1.234892394804305,1.306102625366412,0.951181591425996,0.3941719619867933,0.4686122780921534,0.5511388932356536,0.4547710330764966,0.5344937561023864,0.4079288924706726,0.6736317513832878,0.8659712108674652,0.14,0.0511329793267973,0.14
BBB,AT&T Inc.,T,Standard & Poor's Ratings Services,2016-10-24,Public Utilities,0.758640462,0.479595065,0.114441632,37.42572625,0.076947969,0.12096272,0.885478612,0.148651289,0.031209372,0.05608572,0.101547015,0.405590596,1.311347569,2.25373459,0.692660857,0.327024026,0.453131354,2.890402075,1.209792477,3.25373459,0.12096272,7.484375822,6.378728923,0.240215891,0.60238294,2016,1,0.8834065668904288,0.8892532105968329,1.4451669320163594,0.9083762856216412,0.9745439365448388,1.069571847089857,0.8917731203362709,0.9293519582144976,1.1434245172588766,1.1111893568500817,0.9761323448238372,0.985486925327408,0.395,0.1110887923497552,0.395
A,AT&T Inc.,T,Moody's Investors Service,2012-11-28,Public Utilities,0.714317174,0.695441533,0.153144367,36.25253072,0.057002056,0.081916914,0.566716889,0.10199005,0.02667499,0.043400353,0.078364529,0.467965408,1.160950012,1.937752845,0.659603768,0.277804387,0.503139677,3.397862438,1.628857094,2.937752845,0.081916914,8.509777778,6.753318393,0.307421881,2.640476304,2012,2,0.8317938654242425,1.2894703493302906,1.9339043942765288,0.8799011401901131,0.7219294903727653,0.7243225434653003,0.5707454495250914,0.6376308831462236,0.9772973824540706,0.8575124594196054,0.8392750577959189,0.9384547757990211,0.14,0.0864173229325316,0.14
A,Duke Energy Corporation,DUK,Egan-Jones Ratings Company,2013-09-27,Public Utilities,1.216566404,0.389287367,0.17364646,1.691600943,0.108342142,0.15936255,1.0,0.202536792,0.023218533,0.036934093,0.064481007,0.214307495,0.35397899,1.777135253,0.63991671,0.321683673,0.134127233,1.212464589,4.604815864,2.777135253,0.15936255,10.72918524,9.039660057,0.259451988,0.0,2013,2,1.416643066359245,0.7218069288297151,2.1928044669417286,0.0410575915372224,1.3721502845433111,1.4091093269103874,1.007108594438045,1.266238359061134,0.8506624191920394,0.7055904961595928,0.7697087355703198,0.9104449091217098,0.1075,0.1693039848266374,0.1075
AA,Duke Energy Corporation,DUK,Egan-Jones Ratings Company,2015-05-26,Public Utilities,1.030446007,0.36775572,0.181251669,1.388296761,0.078704284,0.172789969,1.0,0.219770115,0.0155995,0.037761701,0.046067278,0.198203945,0.34156126,1.953125382,0.661375705,0.403725206,0.182508351,1.700141443,5.714285714,2.953125382,0.172789969,11.36246207,9.315417256,0.275276907,3.619110524,2015,2,1.199913285682119,0.6818834858639548,2.2888429134912607,0.0336959621484362,0.9967876182970205,1.52783672772842,1.007108594438045,1.3739792510798563,0.5715222580249243,0.504096245592782,0.845933175683572,0.9409758086080168,0.1325,0.1189990702928785,0.1325
AA,Duke Energy Corporation,DUK,Egan-Jones Ratings Company,2015-09-22,Public Utilities,0.73,0.282894737,0.075175439,0.731275843,0.120039217,0.176350228,1.0,0.228782131,0.023242761,0.0376927,0.070883782,0.193626399,0.309857481,2.0497143,0.672100433,0.320522117,-0.013481126,-0.129682997,4.57925072,3.0497143,0.176350228,10.1303118,9.619596542,0.28458161,3.1925,2015,2,0.8500558909419375,0.5245363672334633,0.9493141319639078,0.017749118068996,1.5202934215838773,1.5593171110626265,1.007108594438045,1.4303214111337823,0.8515500656722105,0.7756535643286155,0.8877675458129036,0.9562344725196296,0.1325,0.1786004369314707,0.1325
A,Duke Energy Corporation,DUK,Egan-Jones Ratings Company,2013-06-10,Public Utilities,1.009273108,0.184863895,0.141988234,1.804168365,0.090093763,0.124898084,1.0,0.159294741,0.015528387,0.023606576,0.043266525,0.172358066,0.286239389,1.786285882,0.641099283,0.287637699,-0.049008391,-0.447735192,3.06097561,2.786285882,0.124898084,13.23460713,9.135888502,0.267223808,0.0,2013,2,1.1752582890749017,0.3427700244417357,1.7930249414146848,0.043789765015843,1.1410350603556243,1.1043689692317114,1.007108594438045,0.9958936816324628,0.5689168756514554,0.4734486984958442,0.7736720349676917,0.9121274211591196,0.1075,0.140527933987192,0.1075
BBB,Duke Energy Corporation,DUK,Moody's Investors Service,2012-06-15,Public Utilities,1.244573082,0.439399421,0.381693198,3.24075986,0.117420332,0.169660679,1.0,0.191134971,0.02728465,0.043247131,0.074916564,0.232367335,0.340568669,1.745740383,0.635799507,0.305070994,-0.188180828,-0.518768769,1.726726727,2.745740383,0.169660679,21.22620862,2.756756757,0.252735907,0.242847174,2012,1,1.449255726112141,0.8147234497891247,4.820015044220733,0.078657909924153,1.487125314219559,1.5001670416848207,1.007108594438045,1.1949553937747637,0.9996336278354916,0.8197827239784249,0.7561110616452196,0.9045871366138304,0.14,0.1846784779202743,0.14
BBB,Duke Energy Corporation,DUK,Moody's Investors Service,2016-08-10,Public Utilities,0.69595706,0.290104753,0.033936456,12.05271952,0.094622521,0.164182386,1.0,0.23484149,0.01620958,0.030806039,0.052445593,0.171307839,0.275605914,2.235469013,0.690925799,0.309587574,-0.162253604,-1.596237337,3.762662808,3.235469013,0.164182386,10.93080143,9.837916064,0.298905158,2.212758851,2016,1,0.8104142447885362,0.5379049991155584,0.4285489742144552,0.2925368639764752,1.1983916573696267,1.4517270928897752,1.007108594438045,1.4682038754572144,0.5938738910372546,0.5738916575272167,0.9682212001017916,0.9830183623121824,0.395,0.1369483548789169,0.395
AA,Danaher Corporation,DHR,Egan-Jones Ratings Company,2014-04-28,Capital Goods,2.013009674,1.450457216,0.688077042,65.89779266,0.140966628,0.186525787,0.520849461,0.171299299,0.077727978,0.118295693,0.120391507,0.551392758,8.64559309,0.548882526,0.354373244,0.244251262,0.846177447,4.358908046,4.475862069,1.548882526,0.186525787,9.620959735,5.151293103,0.187535307,5.151501518,2014,2,1.1015210455090658,1.2711917863040876,1.7029789744180832,1.3518870146284865,2.401635911464352,2.4853365694470795,2.0955118386805123,1.8668679978881308,1.3656426469826286,0.772194905788975,0.310199678957017,0.5358572320164514,0.08916666666666667,0.3977801726991359,0.08916666666666667
AA,Danaher Corporation,DHR,Egan-Jones Ratings Company,2014-07-18,Capital Goods,1.747702172,1.230338744,0.556963902,66.60391286,0.130482379,0.174843576,0.5243851,0.172307646,0.070242784,0.110199935,0.111146757,0.538331572,9.039400817,0.582322772,0.36801769,0.253719341,0.841022776,4.501424096,4.280262034,1.582322772,0.174843576,10.14399103,5.352321276,0.188733441,5.05136,2014,2,0.956344496802406,1.0782782756306324,1.3784761832176546,1.3663730040769058,2.223016693140323,2.329678594872781,2.109736627101289,1.877857247441724,1.234131440717383,0.7128987890347207,0.3290983559636223,0.556489362657663,0.08916666666666667,0.3545450044805052,0.08916666666666667
A,Danaher Corporation,DHR,Egan-Jones Ratings Company,2015-10-27,Capital Goods,1.270047323,0.77059834,0.128160249,70.36373407,0.163273047,0.161648779,0.523388983,0.168705108,0.069623534,0.079045368,0.141720451,0.426423929,7.277427803,1.035525088,0.508726271,0.218200963,0.833499921,4.539177768,1.132788999,2.035525088,0.161648779,12.81696067,5.445924653,0.184884575,4.783113714,2015,2,0.6949712528192004,0.6753582729237597,0.3171944362055698,1.4435053823547153,2.781668389268749,2.153866381248235,2.1057289912630885,1.838595773853464,1.2232515203733338,0.908999422262536,0.5852245874730885,0.7692585601414964,0.1325,0.3209384828784893,0.1325
A,Danaher Corporation,DHR,Moody's Investors Service,2012-06-15,Capital Goods,1.503431185,125.950472,0.12871462,69.18423341,0.135002554,0.152129699,0.508165916,0.162656194,0.072531022,0.094960981,0.128499964,0.537256665,7.658551445,0.771655217,0.435556089,0.209392818,0.872643947,3.389383423,772.6160191,1.771655217,0.152129699,9.730735496,3.884039345,0.163218077,5.56359996,2012,2,0.8226791515916647,110.38395598393367,0.318566495000444,1.4193080373203095,2.300026512841077,2.027030740922041,2.044482662893505,1.7726730057248128,1.2743346658578365,0.8242028035654266,0.4360991455189945,0.6586159767734925,0.14,0.3099473476228311,0.14
BB,"CACI International, Inc.",CACI,Standard & Poor's Ratings Services,2016-04-19,Technology,1.692499769,1.580057596,0.088480563,61.04440742,0.037961466,0.061506856,0.072211677,0.072211677,0.041544729,0.076727905,0.091421267,1.094392094,55.96825197,1.200550354,0.545568227,0.380058838,0.923083119,7.82636903,1.509411413,2.200550354,0.061506856,9.090784028,8.478509539,0.055727183,58.18365588,2016,0,1.057973162917131,1.3666384576102475,0.2131144060159762,1.0894585467708848,0.5836016423846925,0.8864368247590555,0.1632547227648367,0.7182697459713673,0.823432404984953,0.7266517738500735,0.8403690630901953,0.8995639059719366,0.395,0.0695802437145278,0.395
BB,"CACI International, Inc.",CACI,Standard & Poor's Ratings Services,2014-11-26,Technology,1.741295875,1.609233128,0.152539004,61.02316954,0.041197559,0.066546351,0.07355832,0.07355832,0.045157121,0.083439041,0.111792247,1.096111562,53.76345185,1.475628333,0.596062145,0.376891149,0.938078298,10.16479791,2.801434159,2.475628333,0.066546351,8.629256679,10.83576706,0.067716371,61.11965383,2014,0,1.0884753653684565,1.3918732364900668,0.3674056553158304,1.0890795146718082,0.6333518071889076,0.9590660280171304,0.1662991864687915,0.7316644345551003,0.8950313948907098,0.8885682429366851,1.0329199400432283,0.982821148340464,0.08916666666666667,0.0691150548563211,0.08916666666666667
BB,"CACI International, Inc.",CACI,Standard & Poor's Ratings Services,2013-10-25,Technology,0.980445633,0.914422204,0.086649858,60.92760708,0.041197559,0.066546351,0.07355832,0.07355832,0.060644914,0.139314897,0.125893122,1.472051142,56.20500687,1.075905695,0.518282549,0.376891149,0.938078298,10.16479791,2.796045198,2.075905695,0.066546351,6.354931925,10.83576706,0.067716371,25.63366724,2013,0,0.612871674438201,0.7909107577108367,0.2087049674292723,1.0873740130018332,0.6333518071889076,0.9590660280171304,0.1662991864687915,0.7316644345551003,1.2020053707685912,1.0006474797250808,0.7531194821342375,0.854573729007741,0.1075,0.079487075551225,0.1075
BB,"CACI International, Inc.",CACI,Standard & Poor's Ratings Services,2016-09-29,Technology,1.631063598,1.509085665,0.086843744,88.54608577,0.038085658,0.060849833,0.071339799,0.071339799,0.031648911,0.058916797,0.078519616,0.830992885,40.72481011,1.480957927,0.596929884,0.37360321,0.92310744,8.744696843,2.049523969,2.480957927,0.060849833,12.09403002,9.473108402,0.068466964,32.29842553,2016,0,1.0195697188866533,1.305252739418073,0.2091719615161524,1.5802805531638058,0.5855109115148952,0.8769678091112119,0.1612835983277909,0.7095974146311322,0.6272935105650763,0.6241044356607595,1.03665058399457,0.9842519257310324,0.395,0.0638014966344584,0.395
A,"Southwest Gas Holdings, Inc.",SWX,Standard & Poor's Ratings Services,2014-09-04,Public Utilities,1.29034049,0.685384702,0.085908402,48.48254731,0.066515311,0.103453964,0.253338468,0.134082133,0.027096381,0.061535864,0.094809418,0.407370586,0.579957593,2.500486052,0.714634937,0.357054018,-0.145703374,-1.085050901,0.868191198,3.498969784,0.137421425,7.917552738,7.446985402,0.163275608,9.430417649,2014,2,1.502550047733433,1.2708232240618522,1.0848498014495989,1.1767412594413795,0.8424146064523704,0.914756607360082,0.2551393484245676,0.838267153304851,0.9927359757315076,1.037462462197934,1.083004770822663,1.0167506647422346,0.08916666666666667,0.093074627071765,0.08916666666666667
BBB,"Southwest Gas Holdings, Inc.",SWX,Moody's Investors Service,2012-06-15,Public Utilities,0.544654824,0.287844751,0.040966625,40.47015454,0.059499636,0.093043194,0.23874092,0.13251462,0.026259779,0.071517096,0.091586597,0.441343524,0.586275499,2.488520579,0.713510525,0.360515975,-0.511617111,-2.808650606,0.756283231,3.487713904,0.129924523,6.872967958,5.489751112,0.133554262,7.69264009,2012,1,0.6342288242070467,0.5337145597613603,0.5173258256777978,0.9822689455379372,0.7535612732081987,0.8227029027267234,0.2404380323760457,0.8284672296992328,0.9620852071742996,1.002196389687256,1.077822312662665,1.015150901577501,0.14,0.0833888219263209,0.14
AA,"Southwest Gas Holdings, Inc.",SWX,Standard & Poor's Ratings Services,2014-04-02,Public Utilities,1.139366691,0.600109636,0.094611714,41.0636273,0.074493203,0.114447437,0.261962639,0.140566706,0.031832303,0.069465337,0.102734279,0.427318214,0.559587368,2.228863723,0.690615297,0.349105535,-0.052185241,-0.38978778,0.886218667,3.227359329,0.147101009,7.216166957,7.469310766,0.177471906,7.845578739,2014,2,1.3267470789418796,1.1127083230581132,1.1947550735224506,0.9966733842853732,0.9434543918560576,1.011962665743545,0.2638248251585709,0.8788080100729001,1.1662469751398168,1.1241811234773058,0.965360332080974,0.9825765939370884,0.08916666666666667,0.1078634149713169,0.08916666666666667
BBB,"Southwest Gas Holdings, Inc.",SWX,Standard & Poor's Ratings Services,2011-04-27,Public Utilities,0.746939917,0.505027967,0.257767258,29.43437423,0.056751883,0.08675946,0.230871228,0.126814181,0.026072281,0.069788842,0.088976848,0.459408216,0.595739342,2.413097311,0.707093507,0.345870959,0.41929093,3.415148723,3.378330612,3.412699011,0.129149227,6.241508397,8.145057473,0.202687324,8.504440122,2011,1,0.8697817488020984,0.936410263303984,3.255080436271036,0.7144146610286488,0.7187610561254983,0.7671411149213456,0.2325123979272653,0.7928286948236133,0.9552158023641996,0.9736389248238114,1.0451551602065647,1.0060210550231858,0.10166666666666667,0.0802596542630356,0.10166666666666667
A,"Southwest Gas Holdings, Inc.",SWX,Fitch Ratings,2013-05-28,Public Utilities,0.856647649,0.415681079,0.047708123,37.282947,0.069163047,0.108211111,0.256744293,0.140848168,0.029707956,0.069980278,0.101765484,0.429535097,0.576524152,2.426812672,0.70844889,0.360850786,-0.024300846,-0.203464232,0.553306545,3.425529641,0.143495257,6.4648439,8.3727222,0.200398594,9.204468513,2013,2,0.9975320280739878,0.7707454914806219,0.6024573447901295,0.904910827559118,0.8759481109477457,0.956820067107581,0.2585693840532195,0.8805676803900742,1.088416814284118,1.1135799778604745,1.0510955258345491,1.0079494334089607,0.1075,0.0976246441060257,0.1075
AA,"Southwest Gas Holdings, Inc.",SWX,Standard & Poor's Ratings Services,2016-01-21,Public Utilities,1.04322814,0.655101907,0.067278453,46.59673449,0.056143691,0.088576386,0.226675326,0.117035669,0.025811743,0.060140889,0.086751321,0.459744322,0.633146025,2.362230997,0.702851539,0.366155101,0.116038112,1.352178614,0.759824751,3.360924556,0.117752499,7.509075713,11.65288363,0.224084428,11.55657327,2016,2,1.2147975698676716,1.2146736206884403,0.8495911305495611,1.1309698658987015,0.71105832097137,0.7832066671662486,0.2282866689616456,0.731694483766594,0.94567041526453,0.94928585136535,1.0231240592163788,0.9999857724467124,0.395,0.0798787355470876,0.395
A,"America Movil, S.A.B. de C.V.",AMOV,Fitch Ratings,2012-06-15,Public Utilities,0.937713857,0.725698995,0.228819471,67.91831161,0.120361236,0.177966754,0.580278037,0.228425795,0.088383308,0.21077418,0.361114892,0.734317051,1.480338752,3.057552606,0.748339709,0.323686964,0.378211529,84.59014236,68.43055093,4.085781591,0.208100988,1.438815511,223.6582859,0.280072745,2.022110779,2012,2,1.0919303947407335,1.345572980886793,2.889528287141836,1.6484752550656248,1.5243717834689352,1.5736106942400616,0.5844029982263378,1.4280936365775705,3.238118385837517,3.951539339590304,1.3242801561283284,1.0647043087102253,0.14,0.1608355486111373,0.14
B,Nektar Therapeutics,NKTR,Egan-Jones Ratings Company,2015-11-20,Health Care,5.715491624,5.369999673,0.90732456,31.54748596,-0.351744488,-0.349551962,0.852234124,-0.127266188,-0.161687524,-0.183004208,-12.62669155,0.459673227,3.235168779,77.09317157,0.987194783,-0.00627239,1.153181999,-636.2620604,2332.392154,78.09317157,-0.349551962,2.902293102,-551.744704,-0.316672733,14.43165468,2015,0,3.453566800044069,5.018118537638869,3.4305882234440395,0.6084962425347533,-6.078306542572228,-4.820089058695048,1.2665702524581248,-1.1126061820198854,-3.014692886114536,-89.23915419541343,50.787954837295246,1.618039720816654,0.1325,-0.356303468193387,0.1325
B,Nektar Therapeutics,NKTR,Egan-Jones Ratings Company,2015-04-01,Health Care,4.499820444,3.769591082,0.193061346,6.55958686,-0.268630392,-0.271181374,0.857837544,-0.082134654,-0.122086586,-0.144151875,-1.483981064,0.454477935,2.852248181,11.15515248,0.917730362,0.009406923,1.070250553,-1197.906568,1874.504426,12.15515248,-0.271181374,0.521804182,-1119.276757,-0.707528885,10.55604883,2015,0,2.719001533709178,3.522580268116594,0.7299636857508354,0.1265230440850742,-4.642056734169327,-3.739410776756818,1.2748979230877848,-0.7180502946977897,-2.276326294069606,-10.488037540868708,7.348865908869263,1.5041856017541848,0.1325,-0.292708486106662,0.1325
B,Nektar Therapeutics,NKTR,Egan-Jones Ratings Company,2014-04-14,Health Care,2.625528146,2.435884383,0.3977459,5.463198609,-1.087912383,-1.072837276,0.741413233,-0.806669308,-0.372849098,-0.475067349,1.802086693,0.342719785,2.223564368,-5.833286987,1.206898536,-0.014051625,1.106185273,-368.24733,2048.059309,-4.833286987,-1.072837276,0.144309757,-332.8984205,-0.258707637,4.224794295,2014,0,1.586466647861342,2.2762676577684995,1.503874644882478,0.1053756178864019,-18.79962637917511,-14.793712460431848,1.1018708583142869,-7.052189375912659,-6.951838308407898,12.736249367723698,-3.842891789446432,1.9781402858603525,0.08916666666666667,-0.9014041665540096,0.08916666666666667
CCC,Nektar Therapeutics,NKTR,Egan-Jones Ratings Company,2013-06-17,Health Care,4.006149968,3.603384392,0.323885557,26.09679644,-2.116675494,-2.111674939,0.625229397,-1.739121331,-0.345235943,-0.408939232,-3.65508954,0.163102915,1.124295506,9.587221915,0.905546516,-0.002368051,1.081560776,-1222.252221,2414.161296,10.58722192,-2.111674939,0.003473199,-1130.081867,-1.598157431,10.62801257,2013,0,2.42070279088251,3.367264640005457,1.224609171372825,0.5033619032612869,-36.57712613163252,-29.118592871735714,0.9292011818134276,-15.204015886397505,-6.436986080590506,-25.83234870088378,6.31593413162451,1.4842159391103,0.1075,-2.3374305817484724,0.1075
A,"WEC Energy Group, Inc.",WEC,Egan-Jones Ratings Company,2015-05-15,Public Utilities,0.920117457,0.656918559,0.037094744,7386.005747,33.81034483,54.59770115,1.0,63.9137931,0.038797367,0.070398008,0.052071624,0.0011475,0.001545609,0.34214323,0.254923038,0.380736842,0.38540536,2.046099291,3.298315603,1.34214323,54.59770115,11.18531636,5.308953901,68.83333333,2.851637765,2015,2,1.0714400886046094,1.218042011527777,0.46843177996983,179.26899858195685,428.2070985728893,482.76166463407486,1.007108594438045,399.58219786712544,1.4214275325017909,0.5697994607000438,0.1481882892721194,0.362693110740834,0.1325,132.62441421970578,0.1325
BBB,"WEC Energy Group, Inc.",WEC,Egan-Jones Ratings Company,2013-12-05,Public Utilities,1.036554397,0.8078054,0.017375033,3087.291667,12.02916667,19.06875,1.0,22.50208333,0.039094344,0.068959542,0.05455559,0.003249963,0.004401005,0.395485511,0.283403524,0.369168579,0.441592201,2.388400703,3.527240773,1.395485511,19.06875,9.661776667,5.408611599,25.64583333,1.967308815,2013,1,1.20702626226249,1.4978126296763683,0.2194116135489312,74.93301581823292,152.34906901747814,168.6089578606922,1.007108594438045,140.68061802438393,1.4323079431317127,0.5969805312807741,0.1712917753976893,0.4032138739633042,0.1075,42.44386965104742,0.1075
